message_id,src_rank,dst_rank,size_bytes,size_mb,collective_type,start_time_ms,end_time_ms,duration_ms,stage,layer_id,pipeline_stage_src,pipeline_stage_dst,dp_group_src,dp_group_dst,participating_ranks
ar_l30_tp28_29_30_31,28,-1,100663296,100.663296,all_reduce,269.6700113459835,272.4828512776929,2.8128399317093877,tp_all_reduce,30,3,-1,1,-1,"28,29,30,31"
ar_l31_tp28_29_30_31,28,-1,100663296,100.663296,all_reduce,279.45296840299625,282.265932227175,2.8129638241787824,tp_all_reduce,31,3,-1,1,-1,"28,29,30,31"
ar_l24_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,220.00448382384258,222.82251449571356,2.8180306718709747,tp_all_reduce,24,3,-1,2,-1,"44,45,46,47"
ar_l25_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,230.03731519007638,232.85575774443862,2.8184425543622273,tp_all_reduce,25,3,-1,2,-1,"44,45,46,47"
ar_l26_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,236.44448056923517,239.2596047017708,2.8151241325356233,tp_all_reduce,26,3,-1,2,-1,"44,45,46,47"
ar_l27_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,246.48522557681983,249.3013818040095,2.8161562271896976,tp_all_reduce,27,3,-1,2,-1,"44,45,46,47"
ar_l28_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,252.79589274123825,255.60915671654976,2.8132639753115085,tp_all_reduce,28,3,-1,2,-1,"44,45,46,47"
ar_l29_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,262.7299122779359,265.54562647943237,2.8157142014964553,tp_all_reduce,29,3,-1,2,-1,"44,45,46,47"
ar_l30_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,269.36577171446436,272.1817492276262,2.8159775131618714,tp_all_reduce,30,3,-1,2,-1,"44,45,46,47"
ar_l31_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,279.14692886963894,281.9654680650956,2.8185391954566597,tp_all_reduce,31,3,-1,2,-1,"44,45,46,47"
ar_l24_tp60_61_62_63,60,-1,100663296,100.663296,all_reduce,220.00448382384258,222.81747257885007,2.8129887550074892,tp_all_reduce,24,3,-1,3,-1,"60,61,62,63"
ar_l25_tp60_61_62_63,60,-1,100663296,100.663296,all_reduce,230.15532295598436,232.96824978311787,2.812926827133494,tp_all_reduce,25,3,-1,3,-1,"60,61,62,63"
ar_l26_tp60_61_62_63,60,-1,100663296,100.663296,all_reduce,236.7248668178428,239.53858647469963,2.813719656856839,tp_all_reduce,26,3,-1,3,-1,"60,61,62,63"
ar_l27_tp60_61_62_63,60,-1,100663296,100.663296,all_reduce,246.4124985804515,249.2292524780061,2.8167538975545914,tp_all_reduce,27,3,-1,3,-1,"60,61,62,63"
ar_l28_tp60_61_62_63,60,-1,100663296,100.663296,all_reduce,253.32275800398418,256.1367482231906,2.8139902192064192,tp_all_reduce,28,3,-1,3,-1,"60,61,62,63"
ar_l29_tp60_61_62_63,60,-1,100663296,100.663296,all_reduce,263.01647678911564,265.8344774282547,2.8180006391390067,tp_all_reduce,29,3,-1,3,-1,"60,61,62,63"
ar_l30_tp60_61_62_63,60,-1,100663296,100.663296,all_reduce,269.685618218852,272.5004597147207,2.814841495868692,tp_all_reduce,30,3,-1,3,-1,"60,61,62,63"
ar_l31_tp60_61_62_63,60,-1,100663296,100.663296,all_reduce,279.72571539771536,282.5419577268042,2.816242329088836,tp_all_reduce,31,3,-1,3,-1,"60,61,62,63"
p2p_bwd_mb1_s3_dp0,12,8,67108864,67.108864,p2p,293.3273830509665,294.57815526046517,1.2507722094986518,pp_backward,3,3,2,0,0,"12,8"
p2p_bwd_mb1_s3_dp1,28,24,67108864,67.108864,p2p,293.3273830509665,294.57815526046517,1.2507722094986518,pp_backward,3,3,2,1,1,"28,24"
p2p_bwd_mb1_s3_dp2,44,40,67108864,67.108864,p2p,293.3273830509665,294.57815526046517,1.2507722094986518,pp_backward,3,3,2,2,2,"44,40"
p2p_bwd_mb1_s3_dp3,60,56,67108864,67.108864,p2p,293.3273830509665,294.57815526046517,1.2507722094986518,pp_backward,3,3,2,3,3,"60,56"
ar_l0_tp0_1_2_3,0,-1,100663296,100.663296,all_reduce,325.4971139957567,328.31158856950515,2.814474573748449,tp_all_reduce,0,0,-1,0,-1,"0,1,2,3"
ar_l1_tp0_1_2_3,0,-1,100663296,100.663296,all_reduce,335.2158750508657,338.0319832000277,2.816108149162,tp_all_reduce,1,0,-1,0,-1,"0,1,2,3"
ar_l2_tp0_1_2_3,0,-1,100663296,100.663296,all_reduce,341.58318360847954,344.4008864899397,2.81770288146016,tp_all_reduce,2,0,-1,0,-1,"0,1,2,3"
ar_l3_tp0_1_2_3,0,-1,100663296,100.663296,all_reduce,351.6237659208087,354.4364732455014,2.8127073246927425,tp_all_reduce,3,0,-1,0,-1,"0,1,2,3"
ar_l4_tp0_1_2_3,0,-1,100663296,100.663296,all_reduce,358.48154282774,361.29940919845404,2.8178663707140728,tp_all_reduce,4,0,-1,0,-1,"0,1,2,3"
ar_l5_tp0_1_2_3,0,-1,100663296,100.663296,all_reduce,368.62504446314983,371.43949738442296,2.814452921273136,tp_all_reduce,5,0,-1,0,-1,"0,1,2,3"
ar_l6_tp0_1_2_3,0,-1,100663296,100.663296,all_reduce,375.41386268306036,378.23138686125617,2.817524178195807,tp_all_reduce,6,0,-1,0,-1,"0,1,2,3"
ar_l7_tp0_1_2_3,0,-1,100663296,100.663296,all_reduce,385.1190944371934,387.9364750476924,2.8173806104990207,tp_all_reduce,7,0,-1,0,-1,"0,1,2,3"
ar_l0_tp16_17_18_19,16,-1,100663296,100.663296,all_reduce,325.49995477822404,328.31821954855786,2.818264770333867,tp_all_reduce,0,0,-1,1,-1,"16,17,18,19"
ar_l1_tp16_17_18_19,16,-1,100663296,100.663296,all_reduce,335.2681534994012,338.0864281807822,2.8182746813810167,tp_all_reduce,1,0,-1,1,-1,"16,17,18,19"
ar_l2_tp16_17_18_19,16,-1,100663296,100.663296,all_reduce,341.5680275235935,344.3830329221498,2.815005398556336,tp_all_reduce,2,0,-1,1,-1,"16,17,18,19"
ar_l3_tp16_17_18_19,16,-1,100663296,100.663296,all_reduce,351.723318388733,354.53941968378194,2.816101295048945,tp_all_reduce,3,0,-1,1,-1,"16,17,18,19"
ar_l4_tp16_17_18_19,16,-1,100663296,100.663296,all_reduce,358.542470223314,361.36091590332467,2.818445680010606,tp_all_reduce,4,0,-1,1,-1,"16,17,18,19"
ar_l5_tp16_17_18_19,16,-1,100663296,100.663296,all_reduce,368.26402069495754,371.08050201325136,2.8164813182938175,tp_all_reduce,5,0,-1,1,-1,"16,17,18,19"
ar_l6_tp16_17_18_19,16,-1,100663296,100.663296,all_reduce,374.950980158441,377.7688056153082,2.8178254568672623,tp_all_reduce,6,0,-1,1,-1,"16,17,18,19"
ar_l7_tp16_17_18_19,16,-1,100663296,100.663296,all_reduce,384.795937698525,387.61422005372395,2.8182823551989866,tp_all_reduce,7,0,-1,1,-1,"16,17,18,19"
ar_l0_tp32_33_34_35,32,-1,100663296,100.663296,all_reduce,325.50307711327105,328.3211664716387,2.8180893583676925,tp_all_reduce,0,0,-1,2,-1,"32,33,34,35"
ar_l1_tp32_33_34_35,32,-1,100663296,100.663296,all_reduce,335.22459824853036,338.04028834588155,2.81569009735122,tp_all_reduce,1,0,-1,2,-1,"32,33,34,35"
ar_l2_tp32_33_34_35,32,-1,100663296,100.663296,all_reduce,341.5590031181105,344.37328078756155,2.8142776694510263,tp_all_reduce,2,0,-1,2,-1,"32,33,34,35"
ar_l3_tp32_33_34_35,32,-1,100663296,100.663296,all_reduce,351.45981398248847,354.27315755316187,2.8133435706733656,tp_all_reduce,3,0,-1,2,-1,"32,33,34,35"
ar_l4_tp32_33_34_35,32,-1,100663296,100.663296,all_reduce,357.9361606969525,360.75092249609634,2.8147617991438056,tp_all_reduce,4,0,-1,2,-1,"32,33,34,35"
ar_l5_tp32_33_34_35,32,-1,100663296,100.663296,all_reduce,367.9243128076851,370.7388713595551,2.814558551869961,tp_all_reduce,5,0,-1,2,-1,"32,33,34,35"
ar_l6_tp32_33_34_35,32,-1,100663296,100.663296,all_reduce,374.83879610181583,377.6560215988416,2.817225497025788,tp_all_reduce,6,0,-1,2,-1,"32,33,34,35"
ar_l7_tp32_33_34_35,32,-1,100663296,100.663296,all_reduce,384.77469950511517,387.5920116115034,2.8173121063881923,tp_all_reduce,7,0,-1,2,-1,"32,33,34,35"
ar_l0_tp48_49_50_51,48,-1,100663296,100.663296,all_reduce,325.5046206598129,328.3213552526807,2.816734592867798,tp_all_reduce,0,0,-1,3,-1,"48,49,50,51"
ar_l1_tp48_49_50_51,48,-1,100663296,100.663296,all_reduce,335.5567650167331,338.3712876296871,2.814522612954007,tp_all_reduce,1,0,-1,3,-1,"48,49,50,51"
ar_l2_tp48_49_50_51,48,-1,100663296,100.663296,all_reduce,341.85590476038004,344.67155856952814,2.815653809148111,tp_all_reduce,2,0,-1,3,-1,"48,49,50,51"
ar_l3_tp48_49_50_51,48,-1,100663296,100.663296,all_reduce,351.6568109640026,354.4752065251882,2.8183955611855716,tp_all_reduce,3,0,-1,3,-1,"48,49,50,51"
ar_l4_tp48_49_50_51,48,-1,100663296,100.663296,all_reduce,358.2078967150642,361.020453380011,2.8125566649468414,tp_all_reduce,4,0,-1,3,-1,"48,49,50,51"
ar_l5_tp48_49_50_51,48,-1,100663296,100.663296,all_reduce,368.01272563466574,370.8303772253365,2.8176515906707666,tp_all_reduce,5,0,-1,3,-1,"48,49,50,51"
ar_l6_tp48_49_50_51,48,-1,100663296,100.663296,all_reduce,374.7665795561743,377.58325590151844,2.8166763453441046,tp_all_reduce,6,0,-1,3,-1,"48,49,50,51"
ar_l7_tp48_49_50_51,48,-1,100663296,100.663296,all_reduce,384.43846854635274,387.2511038292813,2.8126352829285772,tp_all_reduce,7,0,-1,3,-1,"48,49,50,51"
ar_l8_tp4_5_6_7,4,-1,100663296,100.663296,all_reduce,325.4010975350494,328.2184829810915,2.817385446042042,tp_all_reduce,8,1,-1,0,-1,"4,5,6,7"
ar_l9_tp4_5_6_7,4,-1,100663296,100.663296,all_reduce,328.6605959644828,331.47849278398587,2.817896819503063,tp_all_reduce,9,1,-1,0,-1,"4,5,6,7"
ar_l10_tp4_5_6_7,4,-1,100663296,100.663296,all_reduce,332.003310009268,334.8175633819808,2.814253372712794,tp_all_reduce,10,1,-1,0,-1,"4,5,6,7"
ar_l11_tp4_5_6_7,4,-1,100663296,100.663296,all_reduce,335.43493791703173,338.24752957273535,2.8125916557036335,tp_all_reduce,11,1,-1,0,-1,"4,5,6,7"
ar_l12_tp4_5_6_7,4,-1,100663296,100.663296,all_reduce,338.8002883268779,341.6157969414981,2.8155086146202657,tp_all_reduce,12,1,-1,0,-1,"4,5,6,7"
ar_l13_tp4_5_6_7,4,-1,100663296,100.663296,all_reduce,342.2169004340014,345.03298927813154,2.816088844130149,tp_all_reduce,13,1,-1,0,-1,"4,5,6,7"
ar_l14_tp4_5_6_7,4,-1,100663296,100.663296,all_reduce,345.6611325083228,348.4772140805689,2.8160815722461097,tp_all_reduce,14,1,-1,0,-1,"4,5,6,7"
ar_l15_tp4_5_6_7,4,-1,100663296,100.663296,all_reduce,348.9597713264972,351.7766336245362,2.8168622980390134,tp_all_reduce,15,1,-1,0,-1,"4,5,6,7"
ar_l8_tp20_21_22_23,20,-1,100663296,100.663296,all_reduce,325.4010975350494,328.21698548718905,2.8158879521396063,tp_all_reduce,8,1,-1,1,-1,"20,21,22,23"
ar_l9_tp20_21_22_23,20,-1,100663296,100.663296,all_reduce,328.637800002451,331.4512843057335,2.8134843032824874,tp_all_reduce,9,1,-1,1,-1,"20,21,22,23"
ar_l10_tp20_21_22_23,20,-1,100663296,100.663296,all_reduce,331.80363901759773,334.62198355486214,2.8183445372643723,tp_all_reduce,10,1,-1,1,-1,"20,21,22,23"
ar_l11_tp20_21_22_23,20,-1,100663296,100.663296,all_reduce,335.0833000165882,337.8999470814122,2.8166470648240405,tp_all_reduce,11,1,-1,1,-1,"20,21,22,23"
ar_l12_tp20_21_22_23,20,-1,100663296,100.663296,all_reduce,338.4790525323119,341.29257065231246,2.8135181200005244,tp_all_reduce,12,1,-1,1,-1,"20,21,22,23"
ar_l13_tp20_21_22_23,20,-1,100663296,100.663296,all_reduce,341.7204862945093,344.53571663487577,2.8152303403664036,tp_all_reduce,13,1,-1,1,-1,"20,21,22,23"
ar_l14_tp20_21_22_23,20,-1,100663296,100.663296,all_reduce,345.0263969687684,347.8447935544712,2.818396585702876,tp_all_reduce,14,1,-1,1,-1,"20,21,22,23"
ar_l15_tp20_21_22_23,20,-1,100663296,100.663296,all_reduce,348.50377138000755,351.3177672584244,2.813995878416853,tp_all_reduce,15,1,-1,1,-1,"20,21,22,23"
ar_l8_tp36_37_38_39,36,-1,100663296,100.663296,all_reduce,325.4010975350494,328.2175324584445,2.8164349233950614,tp_all_reduce,8,1,-1,2,-1,"36,37,38,39"
ar_l9_tp36_37_38_39,36,-1,100663296,100.663296,all_reduce,328.58198019616736,331.397586000797,2.8156058046296395,tp_all_reduce,9,1,-1,2,-1,"36,37,38,39"
ar_l10_tp36_37_38_39,36,-1,100663296,100.663296,all_reduce,332.05936020194406,334.8766422169427,2.8172820149986455,tp_all_reduce,10,1,-1,2,-1,"36,37,38,39"
ar_l11_tp36_37_38_39,36,-1,100663296,100.663296,all_reduce,335.4609935166568,338.2760100425806,2.815016525923808,tp_all_reduce,11,1,-1,2,-1,"36,37,38,39"
ar_l12_tp36_37_38_39,36,-1,100663296,100.663296,all_reduce,338.80875052323137,341.62615853142347,2.8174080081920794,tp_all_reduce,12,1,-1,2,-1,"36,37,38,39"
ar_l13_tp36_37_38_39,36,-1,100663296,100.663296,all_reduce,342.18267376278965,344.99693773983824,2.814263977048592,tp_all_reduce,13,1,-1,2,-1,"36,37,38,39"
ar_l14_tp36_37_38_39,36,-1,100663296,100.663296,all_reduce,345.46226284433897,348.27638222367375,2.8141193793347896,tp_all_reduce,14,1,-1,2,-1,"36,37,38,39"
ar_l15_tp36_37_38_39,36,-1,100663296,100.663296,all_reduce,348.8289337410603,351.6435364271883,2.8146026861279316,tp_all_reduce,15,1,-1,2,-1,"36,37,38,39"
ar_l8_tp52_53_54_55,52,-1,100663296,100.663296,all_reduce,325.4010975350494,328.217199651265,2.8161021162155797,tp_all_reduce,8,1,-1,3,-1,"52,53,54,55"
ar_l9_tp52_53_54_55,52,-1,100663296,100.663296,all_reduce,328.5620434767126,331.37463369570344,2.812590218990829,tp_all_reduce,9,1,-1,3,-1,"52,53,54,55"
ar_l10_tp52_53_54_55,52,-1,100663296,100.663296,all_reduce,331.8450036781312,334.6584796461958,2.813475968064638,tp_all_reduce,10,1,-1,3,-1,"52,53,54,55"
ar_l11_tp52_53_54_55,52,-1,100663296,100.663296,all_reduce,335.1436575744498,337.95640801783077,2.812750443381029,tp_all_reduce,11,1,-1,3,-1,"52,53,54,55"
ar_l12_tp52_53_54_55,52,-1,100663296,100.663296,all_reduce,338.4610663876313,341.27748447542695,2.816418087795647,tp_all_reduce,12,1,-1,3,-1,"52,53,54,55"
ar_l13_tp52_53_54_55,52,-1,100663296,100.663296,all_reduce,341.6532554694385,344.4679903195327,2.8147348500942027,tp_all_reduce,13,1,-1,3,-1,"52,53,54,55"
ar_l14_tp52_53_54_55,52,-1,100663296,100.663296,all_reduce,344.9079363473337,347.72227702645245,2.814340679118732,tp_all_reduce,14,1,-1,3,-1,"52,53,54,55"
ar_l15_tp52_53_54_55,52,-1,100663296,100.663296,all_reduce,348.05649362654566,350.8706148053605,2.8141211788148546,tp_all_reduce,15,1,-1,3,-1,"52,53,54,55"
p2p_fwd_mb3_s1_dp0,4,8,67108864,67.108864,p2p,352.4251378063278,353.677282836563,1.25214503023513,pp_forward,1,1,2,0,0,"4,8"
p2p_fwd_mb3_s1_dp1,20,24,67108864,67.108864,p2p,352.4251378063278,353.677282836563,1.25214503023513,pp_forward,1,1,2,1,1,"20,24"
p2p_fwd_mb3_s1_dp2,36,40,67108864,67.108864,p2p,352.4251378063278,353.677282836563,1.25214503023513,pp_forward,1,1,2,2,2,"36,40"
p2p_fwd_mb3_s1_dp3,52,56,67108864,67.108864,p2p,352.4251378063278,353.677282836563,1.25214503023513,pp_forward,1,1,2,3,3,"52,56"
ar_l16_tp8_9_10_11,8,-1,100663296,100.663296,all_reduce,294.57815526046517,297.3922029037025,2.814047643237394,tp_all_reduce,16,2,-1,0,-1,"8,9,10,11"
ar_l17_tp8_9_10_11,8,-1,100663296,100.663296,all_reduce,304.72395812297066,307.53986547449637,2.815907351525704,tp_all_reduce,17,2,-1,0,-1,"8,9,10,11"
ar_l18_tp8_9_10_11,8,-1,100663296,100.663296,all_reduce,311.5468728091646,314.3617481633729,2.814875354208324,tp_all_reduce,18,2,-1,0,-1,"8,9,10,11"
ar_l19_tp8_9_10_11,8,-1,100663296,100.663296,all_reduce,321.59554760905735,324.41331117881873,2.817763569761378,tp_all_reduce,19,2,-1,0,-1,"8,9,10,11"
ar_l20_tp8_9_10_11,8,-1,100663296,100.663296,all_reduce,328.49388945032507,331.3095408392575,2.8156513889324164,tp_all_reduce,20,2,-1,0,-1,"8,9,10,11"
ar_l21_tp8_9_10_11,8,-1,100663296,100.663296,all_reduce,338.2259818960953,341.0386607103917,2.812678814296421,tp_all_reduce,21,2,-1,0,-1,"8,9,10,11"
ar_l22_tp8_9_10_11,8,-1,100663296,100.663296,all_reduce,344.58837962242035,347.4035866727805,2.8152070503601467,tp_all_reduce,22,2,-1,0,-1,"8,9,10,11"
ar_l23_tp8_9_10_11,8,-1,100663296,100.663296,all_reduce,354.67747402983355,357.49283114079833,2.8153571109647557,tp_all_reduce,23,2,-1,0,-1,"8,9,10,11"
ar_l16_tp24_25_26_27,24,-1,100663296,100.663296,all_reduce,294.57815526046517,297.3911591433169,2.8130038828517168,tp_all_reduce,16,2,-1,1,-1,"24,25,26,27"
ar_l17_tp24_25_26_27,24,-1,100663296,100.663296,all_reduce,304.3612625971724,307.17554531268337,2.814282715510985,tp_all_reduce,17,2,-1,1,-1,"24,25,26,27"
ar_l18_tp24_25_26_27,24,-1,100663296,100.663296,all_reduce,311.12108325004647,313.9340195204277,2.8129362703812055,tp_all_reduce,18,2,-1,1,-1,"24,25,26,27"
ar_l19_tp24_25_26_27,24,-1,100663296,100.663296,all_reduce,320.96108759808214,323.7736972229534,2.812609624871232,tp_all_reduce,19,2,-1,1,-1,"24,25,26,27"
ar_l20_tp24_25_26_27,24,-1,100663296,100.663296,all_reduce,327.2785516717554,330.09661467554264,2.81806300378723,tp_all_reduce,20,2,-1,1,-1,"24,25,26,27"
ar_l21_tp24_25_26_27,24,-1,100663296,100.663296,all_reduce,336.8529320563721,339.66954190717234,2.816609850800289,tp_all_reduce,21,2,-1,1,-1,"24,25,26,27"
ar_l22_tp24_25_26_27,24,-1,100663296,100.663296,all_reduce,343.7500233719177,346.5684420772169,2.818418705299197,tp_all_reduce,22,2,-1,1,-1,"24,25,26,27"
ar_l23_tp24_25_26_27,24,-1,100663296,100.663296,all_reduce,353.62913425472624,356.44177960161363,2.8126453468873547,tp_all_reduce,23,2,-1,1,-1,"24,25,26,27"
ar_l16_tp40_41_42_43,40,-1,100663296,100.663296,all_reduce,294.57815526046517,297.3925374002975,2.8143821398323166,tp_all_reduce,16,2,-1,2,-1,"40,41,42,43"
ar_l17_tp40_41_42_43,40,-1,100663296,100.663296,all_reduce,304.70714024450353,307.52198130028313,2.8148410557796155,tp_all_reduce,17,2,-1,2,-1,"40,41,42,43"
ar_l18_tp40_41_42_43,40,-1,100663296,100.663296,all_reduce,311.13381128667703,313.95226065012804,2.818449363450992,tp_all_reduce,18,2,-1,2,-1,"40,41,42,43"
ar_l19_tp40_41_42_43,40,-1,100663296,100.663296,all_reduce,320.80146356631195,323.6193110231219,2.817847456809963,tp_all_reduce,19,2,-1,2,-1,"40,41,42,43"
ar_l20_tp40_41_42_43,40,-1,100663296,100.663296,all_reduce,327.3923242941909,330.2088572521659,2.8165329579750153,tp_all_reduce,20,2,-1,2,-1,"40,41,42,43"
ar_l21_tp40_41_42_43,40,-1,100663296,100.663296,all_reduce,337.1602325286115,339.97753496499325,2.8173024363817856,tp_all_reduce,21,2,-1,2,-1,"40,41,42,43"
ar_l22_tp40_41_42_43,40,-1,100663296,100.663296,all_reduce,343.8284718827305,346.64401314511593,2.8155412623854237,tp_all_reduce,22,2,-1,2,-1,"40,41,42,43"
ar_l23_tp40_41_42_43,40,-1,100663296,100.663296,all_reduce,353.90257011372836,356.7190642823026,2.8164941685742684,tp_all_reduce,23,2,-1,2,-1,"40,41,42,43"
ar_l16_tp56_57_58_59,56,-1,100663296,100.663296,all_reduce,294.57815526046517,297.3945309777822,2.8163757173170767,tp_all_reduce,16,2,-1,3,-1,"56,57,58,59"
ar_l17_tp56_57_58_59,56,-1,100663296,100.663296,all_reduce,304.5407743101246,307.3551863975612,2.814412087436602,tp_all_reduce,17,2,-1,3,-1,"56,57,58,59"
ar_l18_tp56_57_58_59,56,-1,100663296,100.663296,all_reduce,311.1403657299498,313.95359566833395,2.8132299383841763,tp_all_reduce,18,2,-1,3,-1,"56,57,58,59"
ar_l19_tp56_57_58_59,56,-1,100663296,100.663296,all_reduce,321.0420742818667,323.8598762373231,2.8178019554563893,tp_all_reduce,19,2,-1,3,-1,"56,57,58,59"
ar_l20_tp56_57_58_59,56,-1,100663296,100.663296,all_reduce,327.78415548132443,330.5984769497778,2.8143214684533957,tp_all_reduce,20,2,-1,3,-1,"56,57,58,59"
ar_l21_tp56_57_58_59,56,-1,100663296,100.663296,all_reduce,337.99367218197705,340.8109661526406,2.817293970663548,tp_all_reduce,21,2,-1,3,-1,"56,57,58,59"
ar_l22_tp56_57_58_59,56,-1,100663296,100.663296,all_reduce,344.6564042691316,347.4711888588389,2.8147845897072976,tp_all_reduce,22,2,-1,3,-1,"56,57,58,59"
ar_l23_tp56_57_58_59,56,-1,100663296,100.663296,all_reduce,354.68691773402315,357.50036948487326,2.813451750850071,tp_all_reduce,23,2,-1,3,-1,"56,57,58,59"
p2p_bwd_mb1_s2_dp0,8,4,67108864,67.108864,p2p,361.3986819258984,362.65052966512576,1.2518477392273741,pp_backward,2,2,1,0,0,"8,4"
p2p_bwd_mb1_s2_dp1,24,20,67108864,67.108864,p2p,361.3986819258984,362.65052966512576,1.2518477392273741,pp_backward,2,2,1,1,1,"24,20"
p2p_bwd_mb1_s2_dp2,40,36,67108864,67.108864,p2p,361.3986819258984,362.65052966512576,1.2518477392273741,pp_backward,2,2,1,2,2,"40,36"
p2p_bwd_mb1_s2_dp3,56,52,67108864,67.108864,p2p,361.3986819258984,362.65052966512576,1.2518477392273741,pp_backward,2,2,1,3,3,"56,52"
ar_l24_tp12_13_14_15,12,-1,100663296,100.663296,all_reduce,294.57815526046517,297.39141889128916,2.8132636308240144,tp_all_reduce,24,3,-1,0,-1,"12,13,14,15"
ar_l25_tp12_13_14_15,12,-1,100663296,100.663296,all_reduce,297.8840694678537,300.69921582453446,2.8151463566807866,tp_all_reduce,25,3,-1,0,-1,"12,13,14,15"
ar_l26_tp12_13_14_15,12,-1,100663296,100.663296,all_reduce,301.30031350353653,304.1156179608468,2.8153044573102637,tp_all_reduce,26,3,-1,0,-1,"12,13,14,15"
ar_l27_tp12_13_14_15,12,-1,100663296,100.663296,all_reduce,304.58191276049814,307.39898015431464,2.8170673938165414,tp_all_reduce,27,3,-1,0,-1,"12,13,14,15"
ar_l28_tp12_13_14_15,12,-1,100663296,100.663296,all_reduce,307.7504816629506,310.5648231230242,2.8143414600735883,tp_all_reduce,28,3,-1,0,-1,"12,13,14,15"
ar_l29_tp12_13_14_15,12,-1,100663296,100.663296,all_reduce,311.0335056907201,313.8480882244503,2.814582533730181,tp_all_reduce,29,3,-1,0,-1,"12,13,14,15"
ar_l30_tp12_13_14_15,12,-1,100663296,100.663296,all_reduce,314.4511109117337,317.26777913502434,2.816668223290686,tp_all_reduce,30,3,-1,0,-1,"12,13,14,15"
ar_l31_tp12_13_14_15,12,-1,100663296,100.663296,all_reduce,317.69783816025785,320.51563998388036,2.817801823622512,tp_all_reduce,31,3,-1,0,-1,"12,13,14,15"
ar_l24_tp28_29_30_31,28,-1,100663296,100.663296,all_reduce,294.57815526046517,297.39504702938257,2.8168917689174178,tp_all_reduce,24,3,-1,1,-1,"28,29,30,31"
ar_l25_tp28_29_30_31,28,-1,100663296,100.663296,all_reduce,298.0291797396571,300.84685982406273,2.817680084405638,tp_all_reduce,25,3,-1,1,-1,"28,29,30,31"
ar_l26_tp28_29_30_31,28,-1,100663296,100.663296,all_reduce,301.36934510223534,304.18735821022335,2.8180131079880155,tp_all_reduce,26,3,-1,1,-1,"28,29,30,31"
ar_l27_tp28_29_30_31,28,-1,100663296,100.663296,all_reduce,304.78363160448623,307.5987628303695,2.8151312258832273,tp_all_reduce,27,3,-1,1,-1,"28,29,30,31"
ar_l28_tp28_29_30_31,28,-1,100663296,100.663296,all_reduce,308.0011847134592,310.81922629259185,2.818041579132624,tp_all_reduce,28,3,-1,1,-1,"28,29,30,31"
ar_l29_tp28_29_30_31,28,-1,100663296,100.663296,all_reduce,311.35958574026245,314.1768485118731,2.8172627716106513,tp_all_reduce,29,3,-1,1,-1,"28,29,30,31"
ar_l30_tp28_29_30_31,28,-1,100663296,100.663296,all_reduce,314.6858428292713,317.49891955424056,2.8130767249692767,tp_all_reduce,30,3,-1,1,-1,"28,29,30,31"
ar_l31_tp28_29_30_31,28,-1,100663296,100.663296,all_reduce,318.0091833853282,320.82772154741554,2.818538162087325,tp_all_reduce,31,3,-1,1,-1,"28,29,30,31"
ar_l24_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,294.57815526046517,297.39320108854974,2.8150458280845614,tp_all_reduce,24,3,-1,2,-1,"44,45,46,47"
ar_l25_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,297.77599185462657,300.59126310876405,2.815271254137497,tp_all_reduce,25,3,-1,2,-1,"44,45,46,47"
ar_l26_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,301.09660060591557,303.91391493004625,2.817314324130682,tp_all_reduce,26,3,-1,2,-1,"44,45,46,47"
ar_l27_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,304.45271019522164,307.2695353502195,2.8168251549978707,tp_all_reduce,27,3,-1,2,-1,"44,45,46,47"
ar_l28_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,307.77113520223884,310.58829308349095,2.817157881252086,tp_all_reduce,28,3,-1,2,-1,"44,45,46,47"
ar_l29_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,310.97038432874217,313.7882391902398,2.817854861497604,tp_all_reduce,29,3,-1,2,-1,"44,45,46,47"
ar_l30_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,314.1979335437329,317.01054057021594,2.812607026483005,tp_all_reduce,30,3,-1,2,-1,"44,45,46,47"
ar_l31_tp44_45_46_47,44,-1,100663296,100.663296,all_reduce,317.57079713242763,320.38827958930744,2.817482456879794,tp_all_reduce,31,3,-1,2,-1,"44,45,46,47"
ar_l24_tp60_61_62_63,60,-1,100663296,100.663296,all_reduce,294.57815526046517,297.3950000417632,2.8168447812980113,tp_all_reduce,24,3,-1,3,-1,"60,61,62,63"
ar_l25_tp60_61_62_63,60,-1,100663296,100.663296,all_reduce,297.7289033100474,300.5435061075548,2.814602797507393,tp_all_reduce,25,3,-1,3,-1,"60,61,62,63"
ar_l26_tp60_61_62_63,60,-1,100663296,100.663296,all_reduce,301.0255288074189,303.8414040528869,2.8158752454680025,tp_all_reduce,26,3,-1,3,-1,"60,61,62,63"
