event_id,rank,compute_type,start_time_ms,end_time_ms,duration_ms,layer_id,flop_count,tflops,memory_accessed_bytes,pipeline_stage,dp_group,tp_rank
bwd_l10_r23,23,backward,276.8740784823337,283.22138830936746,6.347309827033742,10,824633720832,0.824633720832,838860800,1,1,3
bwd_l11_r20,20,backward,283.22138830936746,289.8472067821578,6.6258184727903675,11,824633720832,0.824633720832,838860800,1,1,0
bwd_l11_r21,21,backward,283.22138830936746,289.8472067821578,6.6258184727903675,11,824633720832,0.824633720832,838860800,1,1,1
bwd_l11_r22,22,backward,283.22138830936746,289.8472067821578,6.6258184727903675,11,824633720832,0.824633720832,838860800,1,1,2
bwd_l11_r23,23,backward,283.22138830936746,289.8472067821578,6.6258184727903675,11,824633720832,0.824633720832,838860800,1,1,3
recompute_l12_r20,20,forward,289.8472067821578,293.13461337597187,3.287406593814046,12,412316860416,0.412316860416,335544320,1,1,0
recompute_l12_r21,21,forward,289.8472067821578,293.13461337597187,3.287406593814046,12,412316860416,0.412316860416,335544320,1,1,1
recompute_l12_r22,22,forward,289.8472067821578,293.13461337597187,3.287406593814046,12,412316860416,0.412316860416,335544320,1,1,2
recompute_l12_r23,23,forward,289.8472067821578,293.13461337597187,3.287406593814046,12,412316860416,0.412316860416,335544320,1,1,3
bwd_l12_r20,20,backward,293.13461337597187,299.69292157550416,6.558308199532292,12,824633720832,0.824633720832,838860800,1,1,0
bwd_l12_r21,21,backward,293.13461337597187,299.69292157550416,6.558308199532292,12,824633720832,0.824633720832,838860800,1,1,1
bwd_l12_r22,22,backward,293.13461337597187,299.69292157550416,6.558308199532292,12,824633720832,0.824633720832,838860800,1,1,2
bwd_l12_r23,23,backward,293.13461337597187,299.69292157550416,6.558308199532292,12,824633720832,0.824633720832,838860800,1,1,3
bwd_l13_r20,20,backward,299.69292157550416,306.4286713617115,6.73574978620739,13,824633720832,0.824633720832,838860800,1,1,0
bwd_l13_r21,21,backward,299.69292157550416,306.4286713617115,6.73574978620739,13,824633720832,0.824633720832,838860800,1,1,1
bwd_l13_r22,22,backward,299.69292157550416,306.4286713617115,6.73574978620739,13,824633720832,0.824633720832,838860800,1,1,2
bwd_l13_r23,23,backward,299.69292157550416,306.4286713617115,6.73574978620739,13,824633720832,0.824633720832,838860800,1,1,3
recompute_l14_r20,20,forward,306.4286713617115,309.8619810314698,3.4333096697582444,14,412316860416,0.412316860416,335544320,1,1,0
recompute_l14_r21,21,forward,306.4286713617115,309.8619810314698,3.4333096697582444,14,412316860416,0.412316860416,335544320,1,1,1
recompute_l14_r22,22,forward,306.4286713617115,309.8619810314698,3.4333096697582444,14,412316860416,0.412316860416,335544320,1,1,2
recompute_l14_r23,23,forward,306.4286713617115,309.8619810314698,3.4333096697582444,14,412316860416,0.412316860416,335544320,1,1,3
bwd_l14_r20,20,backward,309.8619810314698,316.2673575973587,6.4053765658889095,14,824633720832,0.824633720832,838860800,1,1,0
bwd_l14_r21,21,backward,309.8619810314698,316.2673575973587,6.4053765658889095,14,824633720832,0.824633720832,838860800,1,1,1
bwd_l14_r22,22,backward,309.8619810314698,316.2673575973587,6.4053765658889095,14,824633720832,0.824633720832,838860800,1,1,2
bwd_l14_r23,23,backward,309.8619810314698,316.2673575973587,6.4053765658889095,14,824633720832,0.824633720832,838860800,1,1,3
bwd_l15_r20,20,backward,316.2673575973587,323.0637952822859,6.796437684927215,15,824633720832,0.824633720832,838860800,1,1,0
bwd_l15_r21,21,backward,316.2673575973587,323.0637952822859,6.796437684927215,15,824633720832,0.824633720832,838860800,1,1,1
bwd_l15_r22,22,backward,316.2673575973587,323.0637952822859,6.796437684927215,15,824633720832,0.824633720832,838860800,1,1,2
bwd_l15_r23,23,backward,316.2673575973587,323.0637952822859,6.796437684927215,15,824633720832,0.824633720832,838860800,1,1,3
recompute_l8_r36,36,forward,257.32691865058814,260.54075806107164,3.2138394104834767,8,412316860416,0.412316860416,335544320,1,2,0
recompute_l8_r37,37,forward,257.32691865058814,260.54075806107164,3.2138394104834767,8,412316860416,0.412316860416,335544320,1,2,1
recompute_l8_r38,38,forward,257.32691865058814,260.54075806107164,3.2138394104834767,8,412316860416,0.412316860416,335544320,1,2,2
recompute_l8_r39,39,forward,257.32691865058814,260.54075806107164,3.2138394104834767,8,412316860416,0.412316860416,335544320,1,2,3
bwd_l8_r36,36,backward,260.54075806107164,267.32020631191153,6.779448250839925,8,824633720832,0.824633720832,838860800,1,2,0
bwd_l8_r37,37,backward,260.54075806107164,267.32020631191153,6.779448250839925,8,824633720832,0.824633720832,838860800,1,2,1
bwd_l8_r38,38,backward,260.54075806107164,267.32020631191153,6.779448250839925,8,824633720832,0.824633720832,838860800,1,2,2
bwd_l8_r39,39,backward,260.54075806107164,267.32020631191153,6.779448250839925,8,824633720832,0.824633720832,838860800,1,2,3
bwd_l9_r36,36,backward,267.32020631191153,273.621734248573,6.301527936661444,9,824633720832,0.824633720832,838860800,1,2,0
bwd_l9_r37,37,backward,267.32020631191153,273.621734248573,6.301527936661444,9,824633720832,0.824633720832,838860800,1,2,1
bwd_l9_r38,38,backward,267.32020631191153,273.621734248573,6.301527936661444,9,824633720832,0.824633720832,838860800,1,2,2
bwd_l9_r39,39,backward,267.32020631191153,273.621734248573,6.301527936661444,9,824633720832,0.824633720832,838860800,1,2,3
recompute_l10_r36,36,forward,273.621734248573,277.0506310789383,3.428896830365291,10,412316860416,0.412316860416,335544320,1,2,0
recompute_l10_r37,37,forward,273.621734248573,277.0506310789383,3.428896830365291,10,412316860416,0.412316860416,335544320,1,2,1
recompute_l10_r38,38,forward,273.621734248573,277.0506310789383,3.428896830365291,10,412316860416,0.412316860416,335544320,1,2,2
recompute_l10_r39,39,forward,273.621734248573,277.0506310789383,3.428896830365291,10,412316860416,0.412316860416,335544320,1,2,3
bwd_l10_r36,36,backward,277.0506310789383,283.3567221572328,6.306091078294496,10,824633720832,0.824633720832,838860800,1,2,0
bwd_l10_r37,37,backward,277.0506310789383,283.3567221572328,6.306091078294496,10,824633720832,0.824633720832,838860800,1,2,1
bwd_l10_r38,38,backward,277.0506310789383,283.3567221572328,6.306091078294496,10,824633720832,0.824633720832,838860800,1,2,2
bwd_l10_r39,39,backward,277.0506310789383,283.3567221572328,6.306091078294496,10,824633720832,0.824633720832,838860800,1,2,3
bwd_l11_r36,36,backward,283.3567221572328,290.2356372859038,6.878915128671004,11,824633720832,0.824633720832,838860800,1,2,0
bwd_l11_r37,37,backward,283.3567221572328,290.2356372859038,6.878915128671004,11,824633720832,0.824633720832,838860800,1,2,1
bwd_l11_r38,38,backward,283.3567221572328,290.2356372859038,6.878915128671004,11,824633720832,0.824633720832,838860800,1,2,2
bwd_l11_r39,39,backward,283.3567221572328,290.2356372859038,6.878915128671004,11,824633720832,0.824633720832,838860800,1,2,3
recompute_l12_r36,36,forward,290.2356372859038,293.6824627315371,3.4468254456332947,12,412316860416,0.412316860416,335544320,1,2,0
recompute_l12_r37,37,forward,290.2356372859038,293.6824627315371,3.4468254456332947,12,412316860416,0.412316860416,335544320,1,2,1
recompute_l12_r38,38,forward,290.2356372859038,293.6824627315371,3.4468254456332947,12,412316860416,0.412316860416,335544320,1,2,2
recompute_l12_r39,39,forward,290.2356372859038,293.6824627315371,3.4468254456332947,12,412316860416,0.412316860416,335544320,1,2,3
bwd_l12_r36,36,backward,293.6824627315371,300.41279630194106,6.730333570403979,12,824633720832,0.824633720832,838860800,1,2,0
bwd_l12_r37,37,backward,293.6824627315371,300.41279630194106,6.730333570403979,12,824633720832,0.824633720832,838860800,1,2,1
bwd_l12_r38,38,backward,293.6824627315371,300.41279630194106,6.730333570403979,12,824633720832,0.824633720832,838860800,1,2,2
bwd_l12_r39,39,backward,293.6824627315371,300.41279630194106,6.730333570403979,12,824633720832,0.824633720832,838860800,1,2,3
bwd_l13_r36,36,backward,300.41279630194106,307.0695606131937,6.6567643112526165,13,824633720832,0.824633720832,838860800,1,2,0
bwd_l13_r37,37,backward,300.41279630194106,307.0695606131937,6.6567643112526165,13,824633720832,0.824633720832,838860800,1,2,1
bwd_l13_r38,38,backward,300.41279630194106,307.0695606131937,6.6567643112526165,13,824633720832,0.824633720832,838860800,1,2,2
bwd_l13_r39,39,backward,300.41279630194106,307.0695606131937,6.6567643112526165,13,824633720832,0.824633720832,838860800,1,2,3
recompute_l14_r36,36,forward,307.0695606131937,310.4164604119221,3.346899798728431,14,412316860416,0.412316860416,335544320,1,2,0
recompute_l14_r37,37,forward,307.0695606131937,310.4164604119221,3.346899798728431,14,412316860416,0.412316860416,335544320,1,2,1
recompute_l14_r38,38,forward,307.0695606131937,310.4164604119221,3.346899798728431,14,412316860416,0.412316860416,335544320,1,2,2
recompute_l14_r39,39,forward,307.0695606131937,310.4164604119221,3.346899798728431,14,412316860416,0.412316860416,335544320,1,2,3
bwd_l14_r36,36,backward,310.4164604119221,317.27385595060247,6.857395538680366,14,824633720832,0.824633720832,838860800,1,2,0
bwd_l14_r37,37,backward,310.4164604119221,317.27385595060247,6.857395538680366,14,824633720832,0.824633720832,838860800,1,2,1
bwd_l14_r38,38,backward,310.4164604119221,317.27385595060247,6.857395538680366,14,824633720832,0.824633720832,838860800,1,2,2
bwd_l14_r39,39,backward,310.4164604119221,317.27385595060247,6.857395538680366,14,824633720832,0.824633720832,838860800,1,2,3
bwd_l15_r36,36,backward,317.27385595060247,323.7632225587374,6.489366608134928,15,824633720832,0.824633720832,838860800,1,2,0
bwd_l15_r37,37,backward,317.27385595060247,323.7632225587374,6.489366608134928,15,824633720832,0.824633720832,838860800,1,2,1
bwd_l15_r38,38,backward,317.27385595060247,323.7632225587374,6.489366608134928,15,824633720832,0.824633720832,838860800,1,2,2
bwd_l15_r39,39,backward,317.27385595060247,323.7632225587374,6.489366608134928,15,824633720832,0.824633720832,838860800,1,2,3
recompute_l8_r52,52,forward,257.32691865058814,260.7181849060316,3.391266255443448,8,412316860416,0.412316860416,335544320,1,3,0
recompute_l8_r53,53,forward,257.32691865058814,260.7181849060316,3.391266255443448,8,412316860416,0.412316860416,335544320,1,3,1
recompute_l8_r54,54,forward,257.32691865058814,260.7181849060316,3.391266255443448,8,412316860416,0.412316860416,335544320,1,3,2
recompute_l8_r55,55,forward,257.32691865058814,260.7181849060316,3.391266255443448,8,412316860416,0.412316860416,335544320,1,3,3
bwd_l8_r52,52,backward,260.7181849060316,267.36798606890017,6.649801162868563,8,824633720832,0.824633720832,838860800,1,3,0
bwd_l8_r53,53,backward,260.7181849060316,267.36798606890017,6.649801162868563,8,824633720832,0.824633720832,838860800,1,3,1
bwd_l8_r54,54,backward,260.7181849060316,267.36798606890017,6.649801162868563,8,824633720832,0.824633720832,838860800,1,3,2
bwd_l8_r55,55,backward,260.7181849060316,267.36798606890017,6.649801162868563,8,824633720832,0.824633720832,838860800,1,3,3
bwd_l9_r52,52,backward,267.36798606890017,273.98849596310293,6.620509894202764,9,824633720832,0.824633720832,838860800,1,3,0
bwd_l9_r53,53,backward,267.36798606890017,273.98849596310293,6.620509894202764,9,824633720832,0.824633720832,838860800,1,3,1
bwd_l9_r54,54,backward,267.36798606890017,273.98849596310293,6.620509894202764,9,824633720832,0.824633720832,838860800,1,3,2
bwd_l9_r55,55,backward,267.36798606890017,273.98849596310293,6.620509894202764,9,824633720832,0.824633720832,838860800,1,3,3
recompute_l10_r52,52,forward,273.98849596310293,277.33497708715555,3.3464811240526138,10,412316860416,0.412316860416,335544320,1,3,0
recompute_l10_r53,53,forward,273.98849596310293,277.33497708715555,3.3464811240526138,10,412316860416,0.412316860416,335544320,1,3,1
recompute_l10_r54,54,forward,273.98849596310293,277.33497708715555,3.3464811240526138,10,412316860416,0.412316860416,335544320,1,3,2
recompute_l10_r55,55,forward,273.98849596310293,277.33497708715555,3.3464811240526138,10,412316860416,0.412316860416,335544320,1,3,3
bwd_l10_r52,52,backward,277.33497708715555,284.10952735077376,6.774550263618229,10,824633720832,0.824633720832,838860800,1,3,0
bwd_l10_r53,53,backward,277.33497708715555,284.10952735077376,6.774550263618229,10,824633720832,0.824633720832,838860800,1,3,1
bwd_l10_r54,54,backward,277.33497708715555,284.10952735077376,6.774550263618229,10,824633720832,0.824633720832,838860800,1,3,2
bwd_l10_r55,55,backward,277.33497708715555,284.10952735077376,6.774550263618229,10,824633720832,0.824633720832,838860800,1,3,3
bwd_l11_r52,52,backward,284.10952735077376,290.8933214839043,6.783794133130517,11,824633720832,0.824633720832,838860800,1,3,0
bwd_l11_r53,53,backward,284.10952735077376,290.8933214839043,6.783794133130517,11,824633720832,0.824633720832,838860800,1,3,1
bwd_l11_r54,54,backward,284.10952735077376,290.8933214839043,6.783794133130517,11,824633720832,0.824633720832,838860800,1,3,2
bwd_l11_r55,55,backward,284.10952735077376,290.8933214839043,6.783794133130517,11,824633720832,0.824633720832,838860800,1,3,3
recompute_l12_r52,52,forward,290.8933214839043,294.1392586232969,3.245937139392585,12,412316860416,0.412316860416,335544320,1,3,0
recompute_l12_r53,53,forward,290.8933214839043,294.1392586232969,3.245937139392585,12,412316860416,0.412316860416,335544320,1,3,1
recompute_l12_r54,54,forward,290.8933214839043,294.1392586232969,3.245937139392585,12,412316860416,0.412316860416,335544320,1,3,2
recompute_l12_r55,55,forward,290.8933214839043,294.1392586232969,3.245937139392585,12,412316860416,0.412316860416,335544320,1,3,3
bwd_l12_r52,52,backward,294.1392586232969,301.0656336988926,6.926375075595736,12,824633720832,0.824633720832,838860800,1,3,0
bwd_l12_r53,53,backward,294.1392586232969,301.0656336988926,6.926375075595736,12,824633720832,0.824633720832,838860800,1,3,1
bwd_l12_r54,54,backward,294.1392586232969,301.0656336988926,6.926375075595736,12,824633720832,0.824633720832,838860800,1,3,2
bwd_l12_r55,55,backward,294.1392586232969,301.0656336988926,6.926375075595736,12,824633720832,0.824633720832,838860800,1,3,3
bwd_l13_r52,52,backward,301.0656336988926,307.49897746787957,6.4333437689869655,13,824633720832,0.824633720832,838860800,1,3,0
bwd_l13_r53,53,backward,301.0656336988926,307.49897746787957,6.4333437689869655,13,824633720832,0.824633720832,838860800,1,3,1
bwd_l13_r54,54,backward,301.0656336988926,307.49897746787957,6.4333437689869655,13,824633720832,0.824633720832,838860800,1,3,2
bwd_l13_r55,55,backward,301.0656336988926,307.49897746787957,6.4333437689869655,13,824633720832,0.824633720832,838860800,1,3,3
recompute_l14_r52,52,forward,307.49897746787957,310.8045007230301,3.3055232551505442,14,412316860416,0.412316860416,335544320,1,3,0
recompute_l14_r53,53,forward,307.49897746787957,310.8045007230301,3.3055232551505442,14,412316860416,0.412316860416,335544320,1,3,1
recompute_l14_r54,54,forward,307.49897746787957,310.8045007230301,3.3055232551505442,14,412316860416,0.412316860416,335544320,1,3,2
recompute_l14_r55,55,forward,307.49897746787957,310.8045007230301,3.3055232551505442,14,412316860416,0.412316860416,335544320,1,3,3
bwd_l14_r52,52,backward,310.8045007230301,317.23212356173383,6.427622838703684,14,824633720832,0.824633720832,838860800,1,3,0
bwd_l14_r53,53,backward,310.8045007230301,317.23212356173383,6.427622838703684,14,824633720832,0.824633720832,838860800,1,3,1
bwd_l14_r54,54,backward,310.8045007230301,317.23212356173383,6.427622838703684,14,824633720832,0.824633720832,838860800,1,3,2
bwd_l14_r55,55,backward,310.8045007230301,317.23212356173383,6.427622838703684,14,824633720832,0.824633720832,838860800,1,3,3
bwd_l15_r52,52,backward,317.23212356173383,324.1507920244643,6.918668462730482,15,824633720832,0.824633720832,838860800,1,3,0
bwd_l15_r53,53,backward,317.23212356173383,324.1507920244643,6.918668462730482,15,824633720832,0.824633720832,838860800,1,3,1
bwd_l15_r54,54,backward,317.23212356173383,324.1507920244643,6.918668462730482,15,824633720832,0.824633720832,838860800,1,3,2
bwd_l15_r55,55,backward,317.23212356173383,324.1507920244643,6.918668462730482,15,824633720832,0.824633720832,838860800,1,3,3
fwd_l16_r8,8,forward,257.32691865058814,260.6589354281028,3.3320167775146015,16,412316860416,0.412316860416,335544320,2,0,0
fwd_l16_r9,9,forward,257.32691865058814,260.6589354281028,3.3320167775146015,16,412316860416,0.412316860416,335544320,2,0,1
fwd_l16_r10,10,forward,257.32691865058814,260.6589354281028,3.3320167775146015,16,412316860416,0.412316860416,335544320,2,0,2
fwd_l16_r11,11,forward,257.32691865058814,260.6589354281028,3.3320167775146015,16,412316860416,0.412316860416,335544320,2,0,3
fwd_l17_r8,8,forward,260.6589354281028,264.03741031951836,3.378474891415628,17,412316860416,0.412316860416,335544320,2,0,0
fwd_l17_r9,9,forward,260.6589354281028,264.03741031951836,3.378474891415628,17,412316860416,0.412316860416,335544320,2,0,1
fwd_l17_r10,10,forward,260.6589354281028,264.03741031951836,3.378474891415628,17,412316860416,0.412316860416,335544320,2,0,2
fwd_l17_r11,11,forward,260.6589354281028,264.03741031951836,3.378474891415628,17,412316860416,0.412316860416,335544320,2,0,3
fwd_l18_r8,8,forward,264.03741031951836,267.4201687965108,3.3827584769923758,18,412316860416,0.412316860416,335544320,2,0,0
fwd_l18_r9,9,forward,264.03741031951836,267.4201687965108,3.3827584769923758,18,412316860416,0.412316860416,335544320,2,0,1
fwd_l18_r10,10,forward,264.03741031951836,267.4201687965108,3.3827584769923758,18,412316860416,0.412316860416,335544320,2,0,2
fwd_l18_r11,11,forward,264.03741031951836,267.4201687965108,3.3827584769923758,18,412316860416,0.412316860416,335544320,2,0,3
fwd_l19_r8,8,forward,267.4201687965108,270.73236033598016,3.312191539469378,19,412316860416,0.412316860416,335544320,2,0,0
fwd_l19_r9,9,forward,267.4201687965108,270.73236033598016,3.312191539469378,19,412316860416,0.412316860416,335544320,2,0,1
fwd_l19_r10,10,forward,267.4201687965108,270.73236033598016,3.312191539469378,19,412316860416,0.412316860416,335544320,2,0,2
fwd_l19_r11,11,forward,267.4201687965108,270.73236033598016,3.312191539469378,19,412316860416,0.412316860416,335544320,2,0,3
fwd_l20_r8,8,forward,270.73236033598016,274.0388479708622,3.3064876348820604,20,412316860416,0.412316860416,335544320,2,0,0
fwd_l20_r9,9,forward,270.73236033598016,274.0388479708622,3.3064876348820604,20,412316860416,0.412316860416,335544320,2,0,1
fwd_l20_r10,10,forward,270.73236033598016,274.0388479708622,3.3064876348820604,20,412316860416,0.412316860416,335544320,2,0,2
fwd_l20_r11,11,forward,270.73236033598016,274.0388479708622,3.3064876348820604,20,412316860416,0.412316860416,335544320,2,0,3
fwd_l21_r8,8,forward,274.0388479708622,277.2153316096996,3.1764836388373796,21,412316860416,0.412316860416,335544320,2,0,0
fwd_l21_r9,9,forward,274.0388479708622,277.2153316096996,3.1764836388373796,21,412316860416,0.412316860416,335544320,2,0,1
fwd_l21_r10,10,forward,274.0388479708622,277.2153316096996,3.1764836388373796,21,412316860416,0.412316860416,335544320,2,0,2
fwd_l21_r11,11,forward,274.0388479708622,277.2153316096996,3.1764836388373796,21,412316860416,0.412316860416,335544320,2,0,3
fwd_l22_r8,8,forward,277.2153316096996,280.3832550899654,3.167923480265844,22,412316860416,0.412316860416,335544320,2,0,0
fwd_l22_r9,9,forward,277.2153316096996,280.3832550899654,3.167923480265844,22,412316860416,0.412316860416,335544320,2,0,1
fwd_l22_r10,10,forward,277.2153316096996,280.3832550899654,3.167923480265844,22,412316860416,0.412316860416,335544320,2,0,2
fwd_l22_r11,11,forward,277.2153316096996,280.3832550899654,3.167923480265844,22,412316860416,0.412316860416,335544320,2,0,3
fwd_l23_r8,8,forward,280.3832550899654,283.5652160028083,3.181960912842896,23,412316860416,0.412316860416,335544320,2,0,0
fwd_l23_r9,9,forward,280.3832550899654,283.5652160028083,3.181960912842896,23,412316860416,0.412316860416,335544320,2,0,1
fwd_l23_r10,10,forward,280.3832550899654,283.5652160028083,3.181960912842896,23,412316860416,0.412316860416,335544320,2,0,2
fwd_l23_r11,11,forward,280.3832550899654,283.5652160028083,3.181960912842896,23,412316860416,0.412316860416,335544320,2,0,3
fwd_l16_r24,24,forward,257.32691865058814,260.5057925619034,3.1788739113152165,16,412316860416,0.412316860416,335544320,2,1,0
fwd_l16_r25,25,forward,257.32691865058814,260.5057925619034,3.1788739113152165,16,412316860416,0.412316860416,335544320,2,1,1
fwd_l16_r26,26,forward,257.32691865058814,260.5057925619034,3.1788739113152165,16,412316860416,0.412316860416,335544320,2,1,2
fwd_l16_r27,27,forward,257.32691865058814,260.5057925619034,3.1788739113152165,16,412316860416,0.412316860416,335544320,2,1,3
fwd_l17_r24,24,forward,260.5057925619034,263.7401189371786,3.2343263752752094,17,412316860416,0.412316860416,335544320,2,1,0
fwd_l17_r25,25,forward,260.5057925619034,263.7401189371786,3.2343263752752094,17,412316860416,0.412316860416,335544320,2,1,1
fwd_l17_r26,26,forward,260.5057925619034,263.7401189371786,3.2343263752752094,17,412316860416,0.412316860416,335544320,2,1,2
fwd_l17_r27,27,forward,260.5057925619034,263.7401189371786,3.2343263752752094,17,412316860416,0.412316860416,335544320,2,1,3
fwd_l18_r24,24,forward,263.7401189371786,267.212666970488,3.4725480333094305,18,412316860416,0.412316860416,335544320,2,1,0
fwd_l18_r25,25,forward,263.7401189371786,267.212666970488,3.4725480333094305,18,412316860416,0.412316860416,335544320,2,1,1
fwd_l18_r26,26,forward,263.7401189371786,267.212666970488,3.4725480333094305,18,412316860416,0.412316860416,335544320,2,1,2
fwd_l18_r27,27,forward,263.7401189371786,267.212666970488,3.4725480333094305,18,412316860416,0.412316860416,335544320,2,1,3
fwd_l19_r24,24,forward,267.212666970488,270.477928875155,3.2652619046669717,19,412316860416,0.412316860416,335544320,2,1,0
fwd_l19_r25,25,forward,267.212666970488,270.477928875155,3.2652619046669717,19,412316860416,0.412316860416,335544320,2,1,1
fwd_l19_r26,26,forward,267.212666970488,270.477928875155,3.2652619046669717,19,412316860416,0.412316860416,335544320,2,1,2
fwd_l19_r27,27,forward,267.212666970488,270.477928875155,3.2652619046669717,19,412316860416,0.412316860416,335544320,2,1,3
fwd_l20_r24,24,forward,270.477928875155,273.93821457802323,3.460285702868271,20,412316860416,0.412316860416,335544320,2,1,0
fwd_l20_r25,25,forward,270.477928875155,273.93821457802323,3.460285702868271,20,412316860416,0.412316860416,335544320,2,1,1
fwd_l20_r26,26,forward,270.477928875155,273.93821457802323,3.460285702868271,20,412316860416,0.412316860416,335544320,2,1,2
fwd_l20_r27,27,forward,270.477928875155,273.93821457802323,3.460285702868271,20,412316860416,0.412316860416,335544320,2,1,3
fwd_l21_r24,24,forward,273.93821457802323,277.3997097598505,3.4614951818272566,21,412316860416,0.412316860416,335544320,2,1,0
fwd_l21_r25,25,forward,273.93821457802323,277.3997097598505,3.4614951818272566,21,412316860416,0.412316860416,335544320,2,1,1
fwd_l21_r26,26,forward,273.93821457802323,277.3997097598505,3.4614951818272566,21,412316860416,0.412316860416,335544320,2,1,2
fwd_l21_r27,27,forward,273.93821457802323,277.3997097598505,3.4614951818272566,21,412316860416,0.412316860416,335544320,2,1,3
fwd_l22_r24,24,forward,277.3997097598505,280.8067043383103,3.4069945784597766,22,412316860416,0.412316860416,335544320,2,1,0
fwd_l22_r25,25,forward,277.3997097598505,280.8067043383103,3.4069945784597766,22,412316860416,0.412316860416,335544320,2,1,1
fwd_l22_r26,26,forward,277.3997097598505,280.8067043383103,3.4069945784597766,22,412316860416,0.412316860416,335544320,2,1,2
fwd_l22_r27,27,forward,277.3997097598505,280.8067043383103,3.4069945784597766,22,412316860416,0.412316860416,335544320,2,1,3
fwd_l23_r24,24,forward,280.8067043383103,283.9624466105801,3.1557422722698347,23,412316860416,0.412316860416,335544320,2,1,0
fwd_l23_r25,25,forward,280.8067043383103,283.9624466105801,3.1557422722698347,23,412316860416,0.412316860416,335544320,2,1,1
fwd_l23_r26,26,forward,280.8067043383103,283.9624466105801,3.1557422722698347,23,412316860416,0.412316860416,335544320,2,1,2
fwd_l23_r27,27,forward,280.8067043383103,283.9624466105801,3.1557422722698347,23,412316860416,0.412316860416,335544320,2,1,3
fwd_l16_r40,40,forward,257.32691865058814,260.71082313714743,3.383904486559286,16,412316860416,0.412316860416,335544320,2,2,0
fwd_l16_r41,41,forward,257.32691865058814,260.71082313714743,3.383904486559286,16,412316860416,0.412316860416,335544320,2,2,1
fwd_l16_r42,42,forward,257.32691865058814,260.71082313714743,3.383904486559286,16,412316860416,0.412316860416,335544320,2,2,2
fwd_l16_r43,43,forward,257.32691865058814,260.71082313714743,3.383904486559286,16,412316860416,0.412316860416,335544320,2,2,3
fwd_l17_r40,40,forward,260.71082313714743,264.0359596313169,3.3251364941694894,17,412316860416,0.412316860416,335544320,2,2,0
fwd_l17_r41,41,forward,260.71082313714743,264.0359596313169,3.3251364941694894,17,412316860416,0.412316860416,335544320,2,2,1
fwd_l17_r42,42,forward,260.71082313714743,264.0359596313169,3.3251364941694894,17,412316860416,0.412316860416,335544320,2,2,2
fwd_l17_r43,43,forward,260.71082313714743,264.0359596313169,3.3251364941694894,17,412316860416,0.412316860416,335544320,2,2,3
fwd_l18_r40,40,forward,264.0359596313169,267.30825233670004,3.2722927053830952,18,412316860416,0.412316860416,335544320,2,2,0
fwd_l18_r41,41,forward,264.0359596313169,267.30825233670004,3.2722927053830952,18,412316860416,0.412316860416,335544320,2,2,1
fwd_l18_r42,42,forward,264.0359596313169,267.30825233670004,3.2722927053830952,18,412316860416,0.412316860416,335544320,2,2,2
fwd_l18_r43,43,forward,264.0359596313169,267.30825233670004,3.2722927053830952,18,412316860416,0.412316860416,335544320,2,2,3
fwd_l19_r40,40,forward,267.30825233670004,270.74491082911345,3.4366584924134247,19,412316860416,0.412316860416,335544320,2,2,0
fwd_l19_r41,41,forward,267.30825233670004,270.74491082911345,3.4366584924134247,19,412316860416,0.412316860416,335544320,2,2,1
fwd_l19_r42,42,forward,267.30825233670004,270.74491082911345,3.4366584924134247,19,412316860416,0.412316860416,335544320,2,2,2
fwd_l19_r43,43,forward,267.30825233670004,270.74491082911345,3.4366584924134247,19,412316860416,0.412316860416,335544320,2,2,3
fwd_l20_r40,40,forward,270.74491082911345,273.99481908568794,3.2499082565745074,20,412316860416,0.412316860416,335544320,2,2,0
fwd_l20_r41,41,forward,270.74491082911345,273.99481908568794,3.2499082565745074,20,412316860416,0.412316860416,335544320,2,2,1
fwd_l20_r42,42,forward,270.74491082911345,273.99481908568794,3.2499082565745074,20,412316860416,0.412316860416,335544320,2,2,2
fwd_l20_r43,43,forward,270.74491082911345,273.99481908568794,3.2499082565745074,20,412316860416,0.412316860416,335544320,2,2,3
fwd_l21_r40,40,forward,273.99481908568794,277.22880413090394,3.2339850452159924,21,412316860416,0.412316860416,335544320,2,2,0
fwd_l21_r41,41,forward,273.99481908568794,277.22880413090394,3.2339850452159924,21,412316860416,0.412316860416,335544320,2,2,1
fwd_l21_r42,42,forward,273.99481908568794,277.22880413090394,3.2339850452159924,21,412316860416,0.412316860416,335544320,2,2,2
fwd_l21_r43,43,forward,273.99481908568794,277.22880413090394,3.2339850452159924,21,412316860416,0.412316860416,335544320,2,2,3
fwd_l22_r40,40,forward,277.22880413090394,280.6641581424285,3.4353540115245607,22,412316860416,0.412316860416,335544320,2,2,0
fwd_l22_r41,41,forward,277.22880413090394,280.6641581424285,3.4353540115245607,22,412316860416,0.412316860416,335544320,2,2,1
fwd_l22_r42,42,forward,277.22880413090394,280.6641581424285,3.4353540115245607,22,412316860416,0.412316860416,335544320,2,2,2
fwd_l22_r43,43,forward,277.22880413090394,280.6641581424285,3.4353540115245607,22,412316860416,0.412316860416,335544320,2,2,3
fwd_l23_r40,40,forward,280.6641581424285,284.0419188510658,3.377760708637323,23,412316860416,0.412316860416,335544320,2,2,0
fwd_l23_r41,41,forward,280.6641581424285,284.0419188510658,3.377760708637323,23,412316860416,0.412316860416,335544320,2,2,1
